批次,资产编号,标的,来源成员编号,交易场所,市场类型,精确合约,数据对象,主研究尺度,尺度证据状态,事后结果观察窗口,时间范围,来源身份批次,来源身份状态,来源成员指纹,时间质量批次,时间质量状态,质量内容指纹,质量审计批次,质量结论,断档状态,异常状态,重放批次,重放结论,成本批次,成本结论,门1来源身份,门2时间与质量合同,门3质量审计,门4历史重放,门5成本与执行,门6血缘,最终状态,原因,解除条件,成员指纹
loop-20260805T035900+0800-v4,DS-000156,BTC,ZI-6939ba155854862e518e6009,未知,未知,未知,未知,24小时,重放=无法判定;成本=无法判定,"[""15分钟"",""1小时""]",无法判定,source-identity-20260803T131620+0800-e7bc65038f21,无法判定,b61eda18f256c7b11bbc5fbeaf45b0c79ebdf10c340d4ac25c61f2f967305082,time-quality-20260804T101703+0800-3d3afc62d002,无法判定,9cd86377433cdd266cb4a74d28d7832c5e6cf29ed0fe4965b948b038ab252232,audit-20260805T005824+0800,无法判定,无法判定,已执行,replay-20260805T013610+0800-4492706a9320,无法判定,cost-20260805T020500+0800-c2d7a91e5f40,无法判定,无法判定,无法判定,无法判定,无法判定,无法判定,通过,无法判定,来源身份=无法判定;时间与质量合同=无法判定;质量审计=无法判定;历史重放=无法判定;成本与执行=无法判定,提供并冻结来源、场所、市场、标的、合约、数据对象、Schema、授权和字段映射证据；按对象和确切版本提供三类时间、时区、频率、业务键、修订、重复、断档和异常证据；登记带来源证据的决策编号、决策时点、数据截止时间及三类时间合同；重新生成不可变批次；登记带来源、时间、版本、数据截止和可见性证据的手续费、价差、深度、冲击、资金费率、延迟和可成交量；重新发布批次,a8618ab8c57d2a9e4cbb73aedeb56ae739a08675e73deaa139d903c82c17a89b
loop-20260805T035900+0800-v4,DS-000156,BTC,ZI-6939ba155854862e518e6009,未知,未知,未知,未知,48小时,重放=无法判定;成本=无法判定,"[""15分钟"",""1小时""]",无法判定,source-identity-20260803T131620+0800-e7bc65038f21,无法判定,b61eda18f256c7b11bbc5fbeaf45b0c79ebdf10c340d4ac25c61f2f967305082,time-quality-20260804T101703+0800-3d3afc62d002,无法判定,9cd86377433cdd266cb4a74d28d7832c5e6cf29ed0fe4965b948b038ab252232,audit-20260805T005824+0800,无法判定,无法判定,已执行,replay-20260805T013610+0800-4492706a9320,无法判定,cost-20260805T020500+0800-c2d7a91e5f40,无法判定,无法判定,无法判定,无法判定,无法判定,无法判定,通过,无法判定,来源身份=无法判定;时间与质量合同=无法判定;质量审计=无法判定;历史重放=无法判定;成本与执行=无法判定,提供并冻结来源、场所、市场、标的、合约、数据对象、Schema、授权和字段映射证据；按对象和确切版本提供三类时间、时区、频率、业务键、修订、重复、断档和异常证据；登记带来源证据的决策编号、决策时点、数据截止时间及三类时间合同；重新生成不可变批次；登记带来源、时间、版本、数据截止和可见性证据的手续费、价差、深度、冲击、资金费率、延迟和可成交量；重新发布批次,f003e28171a1990a87d1d74c4c357d87bea4e0896b781e7f166fad41a7774052
loop-20260805T035900+0800-v4,DS-000157,BTC,ZI-94557927f00d78aaf5722db0,未知,未知,未知,未知,4小时,重放=无法判定;成本=无法判定,"[""15分钟"",""1小时""]",无法判定,source-identity-20260803T131620+0800-e7bc65038f21,无法判定,e5b9404cbbe0670da4cdcb3b8c24a48d4b73d91a812e5f681fcc1efb85dd910f,time-quality-20260804T101703+0800-3d3afc62d002,无法判定,b88932bf5f77d009af9d66aa6a7b57f6260657eb7df2b1fb0d59a34d4c77cad9,audit-20260805T005824+0800,无法判定,无法判定,已执行,replay-20260805T013610+0800-4492706a9320,无法判定,cost-20260805T020500+0800-c2d7a91e5f40,无法判定,无法判定,无法判定,无法判定,无法判定,无法判定,通过,无法判定,来源身份=无法判定;时间与质量合同=无法判定;质量审计=无法判定;历史重放=无法判定;成本与执行=无法判定,提供并冻结来源、场所、市场、标的、合约、数据对象、Schema、授权和字段映射证据；按对象和确切版本提供三类时间、时区、频率、业务键、修订、重复、断档和异常证据；登记带来源证据的决策编号、决策时点、数据截止时间及三类时间合同；重新生成不可变批次；登记带来源、时间、版本、数据截止和可见性证据的手续费、价差、深度、冲击、资金费率、延迟和可成交量；重新发布批次,aa85c6c16c2a81305e3ae88a3a765a825f6411eb2c5deab9efd9cdba825a4a28
loop-20260805T035900+0800-v4,DS-000157,BTC,ZI-94557927f00d78aaf5722db0,未知,未知,未知,未知,8小时,重放=无法判定;成本=无法判定,"[""15分钟"",""1小时""]",无法判定,source-identity-20260803T131620+0800-e7bc65038f21,无法判定,e5b9404cbbe0670da4cdcb3b8c24a48d4b73d91a812e5f681fcc1efb85dd910f,time-quality-20260804T101703+0800-3d3afc62d002,无法判定,b88932bf5f77d009af9d66aa6a7b57f6260657eb7df2b1fb0d59a34d4c77cad9,audit-20260805T005824+0800,无法判定,无法判定,已执行,replay-20260805T013610+0800-4492706a9320,无法判定,cost-20260805T020500+0800-c2d7a91e5f40,无法判定,无法判定,无法判定,无法判定,无法判定,无法判定,通过,无法判定,来源身份=无法判定;时间与质量合同=无法判定;质量审计=无法判定;历史重放=无法判定;成本与执行=无法判定,提供并冻结来源、场所、市场、标的、合约、数据对象、Schema、授权和字段映射证据；按对象和确切版本提供三类时间、时区、频率、业务键、修订、重复、断档和异常证据；登记带来源证据的决策编号、决策时点、数据截止时间及三类时间合同；重新生成不可变批次；登记带来源、时间、版本、数据截止和可见性证据的手续费、价差、深度、冲击、资金费率、延迟和可成交量；重新发布批次,9b228f94d7ad014d3db04e7d5bad84a97ca24faca0d2a89adaa5e0f2c04bb2ee
loop-20260805T035900+0800-v4,DS-000157,BTC,ZI-94557927f00d78aaf5722db0,未知,未知,未知,未知,24小时,重放=无法判定;成本=无法判定,"[""15分钟"",""1小时""]",无法判定,source-identity-20260803T131620+0800-e7bc65038f21,无法判定,e5b9404cbbe0670da4cdcb3b8c24a48d4b73d91a812e5f681fcc1efb85dd910f,time-quality-20260804T101703+0800-3d3afc62d002,无法判定,b88932bf5f77d009af9d66aa6a7b57f6260657eb7df2b1fb0d59a34d4c77cad9,audit-20260805T005824+0800,无法判定,无法判定,已执行,replay-20260805T013610+0800-4492706a9320,无法判定,cost-20260805T020500+0800-c2d7a91e5f40,无法判定,无法判定,无法判定,无法判定,无法判定,无法判定,通过,无法判定,来源身份=无法判定;时间与质量合同=无法判定;质量审计=无法判定;历史重放=无法判定;成本与执行=无法判定,提供并冻结来源、场所、市场、标的、合约、数据对象、Schema、授权和字段映射证据；按对象和确切版本提供三类时间、时区、频率、业务键、修订、重复、断档和异常证据；登记带来源证据的决策编号、决策时点、数据截止时间及三类时间合同；重新生成不可变批次；登记带来源、时间、版本、数据截止和可见性证据的手续费、价差、深度、冲击、资金费率、延迟和可成交量；重新发布批次,c579574ac1ec380f1217fdbb34d3c6611a5b12e50d3df91df0e9104f36089088
loop-20260805T035900+0800-v4,DS-000157,BTC,ZI-94557927f00d78aaf5722db0,未知,未知,未知,未知,48小时,重放=无法判定;成本=无法判定,"[""15分钟"",""1小时""]",无法判定,source-identity-20260803T131620+0800-e7bc65038f21,无法判定,e5b9404cbbe0670da4cdcb3b8c24a48d4b73d91a812e5f681fcc1efb85dd910f,time-quality-20260804T101703+0800-3d3afc62d002,无法判定,b88932bf5f77d009af9d66aa6a7b57f6260657eb7df2b1fb0d59a34d4c77cad9,audit-20260805T005824+0800,无法判定,无法判定,已执行,replay-20260805T013610+0800-4492706a9320,无法判定,cost-20260805T020500+0800-c2d7a91e5f40,无法判定,无法判定,无法判定,无法判定,无法判定,无法判定,通过,无法判定,来源身份=无法判定;时间与质量合同=无法判定;质量审计=无法判定;历史重放=无法判定;成本与执行=无法判定,提供并冻结来源、场所、市场、标的、合约、数据对象、Schema、授权和字段映射证据；按对象和确切版本提供三类时间、时区、频率、业务键、修订、重复、断档和异常证据；登记带来源证据的决策编号、决策时点、数据截止时间及三类时间合同；重新生成不可变批次；登记带来源、时间、版本、数据截止和可见性证据的手续费、价差、深度、冲击、资金费率、延迟和可成交量；重新发布批次,2897e801b00113a896489a086737a6d70244eaf97dcc67a9a0b9ffa0c10b9379
loop-20260805T035900+0800-v4,DS-000158,BTC,ZI-7617512dc642e8f9c0fc1dfc,未知,未知,未知,未知,4小时,重放=无法判定;成本=无法判定,"[""15分钟"",""1小时""]",无法判定,source-identity-20260803T131620+0800-e7bc65038f21,无法判定,d32181487583a41c881efbdfe2bd63e2d89f4e7a03b15ac43a9900616edb5925,time-quality-20260804T101703+0800-3d3afc62d002,无法判定,f4d12e9d91fca76f63e17173cf85961b12a01c964279c965aed4c9365e5bcacf,audit-20260805T005824+0800,无法判定,无法判定,已执行,replay-20260805T013610+0800-4492706a9320,无法判定,cost-20260805T020500+0800-c2d7a91e5f40,无法判定,无法判定,无法判定,无法判定,无法判定,无法判定,通过,无法判定,来源身份=无法判定;时间与质量合同=无法判定;质量审计=无法判定;历史重放=无法判定;成本与执行=无法判定,提供并冻结来源、场所、市场、标的、合约、数据对象、Schema、授权和字段映射证据；按对象和确切版本提供三类时间、时区、频率、业务键、修订、重复、断档和异常证据；登记带来源证据的决策编号、决策时点、数据截止时间及三类时间合同；重新生成不可变批次；登记带来源、时间、版本、数据截止和可见性证据的手续费、价差、深度、冲击、资金费率、延迟和可成交量；重新发布批次,cdb5aa17cb64b24454728e04233411218f7c173ab0e94d35114337c667e0bfd5
loop-20260805T035900+0800-v4,DS-000158,BTC,ZI-7617512dc642e8f9c0fc1dfc,未知,未知,未知,未知,8小时,重放=无法判定;成本=无法判定,"[""15分钟"",""1小时""]",无法判定,source-identity-20260803T131620+0800-e7bc65038f21,无法判定,d32181487583a41c881efbdfe2bd63e2d89f4e7a03b15ac43a9900616edb5925,time-quality-20260804T101703+0800-3d3afc62d002,无法判定,f4d12e9d91fca76f63e17173cf85961b12a01c964279c965aed4c9365e5bcacf,audit-20260805T005824+0800,无法判定,无法判定,已执行,replay-20260805T013610+0800-4492706a9320,无法判定,cost-20260805T020500+0800-c2d7a91e5f40,无法判定,无法判定,无法判定,无法判定,无法判定,无法判定,通过,无法判定,来源身份=无法判定;时间与质量合同=无法判定;质量审计=无法判定;历史重放=无法判定;成本与执行=无法判定,提供并冻结来源、场所、市场、标的、合约、数据对象、Schema、授权和字段映射证据；按对象和确切版本提供三类时间、时区、频率、业务键、修订、重复、断档和异常证据；登记带来源证据的决策编号、决策时点、数据截止时间及三类时间合同；重新生成不可变批次；登记带来源、时间、版本、数据截止和可见性证据的手续费、价差、深度、冲击、资金费率、延迟和可成交量；重新发布批次,26d1966fcb9e78b599c4c0d63d6ca7a037c46aa1fb6d695af4ccf6a183e06af0
loop-20260805T035900+0800-v4,DS-000158,BTC,ZI-7617512dc642e8f9c0fc1dfc,未知,未知,未知,未知,24小时,重放=无法判定;成本=无法判定,"[""15分钟"",""1小时""]",无法判定,source-identity-20260803T131620+0800-e7bc65038f21,无法判定,d32181487583a41c881efbdfe2bd63e2d89f4e7a03b15ac43a9900616edb5925,time-quality-20260804T101703+0800-3d3afc62d002,无法判定,f4d12e9d91fca76f63e17173cf85961b12a01c964279c965aed4c9365e5bcacf,audit-20260805T005824+0800,无法判定,无法判定,已执行,replay-20260805T013610+0800-4492706a9320,无法判定,cost-20260805T020500+0800-c2d7a91e5f40,无法判定,无法判定,无法判定,无法判定,无法判定,无法判定,通过,无法判定,来源身份=无法判定;时间与质量合同=无法判定;质量审计=无法判定;历史重放=无法判定;成本与执行=无法判定,提供并冻结来源、场所、市场、标的、合约、数据对象、Schema、授权和字段映射证据；按对象和确切版本提供三类时间、时区、频率、业务键、修订、重复、断档和异常证据；登记带来源证据的决策编号、决策时点、数据截止时间及三类时间合同；重新生成不可变批次；登记带来源、时间、版本、数据截止和可见性证据的手续费、价差、深度、冲击、资金费率、延迟和可成交量；重新发布批次,448338f20d36120df59838d482271d666c38ef0eb428541f17d680dca1d8b111
loop-20260805T035900+0800-v4,DS-000158,BTC,ZI-7617512dc642e8f9c0fc1dfc,未知,未知,未知,未知,48小时,重放=无法判定;成本=无法判定,"[""15分钟"",""1小时""]",无法判定,source-identity-20260803T131620+0800-e7bc65038f21,无法判定,d32181487583a41c881efbdfe2bd63e2d89f4e7a03b15ac43a9900616edb5925,time-quality-20260804T101703+0800-3d3afc62d002,无法判定,f4d12e9d91fca76f63e17173cf85961b12a01c964279c965aed4c9365e5bcacf,audit-20260805T005824+0800,无法判定,无法判定,已执行,replay-20260805T013610+0800-4492706a9320,无法判定,cost-20260805T020500+0800-c2d7a91e5f40,无法判定,无法判定,无法判定,无法判定,无法判定,无法判定,通过,无法判定,来源身份=无法判定;时间与质量合同=无法判定;质量审计=无法判定;历史重放=无法判定;成本与执行=无法判定,提供并冻结来源、场所、市场、标的、合约、数据对象、Schema、授权和字段映射证据；按对象和确切版本提供三类时间、时区、频率、业务键、修订、重复、断档和异常证据；登记带来源证据的决策编号、决策时点、数据截止时间及三类时间合同；重新生成不可变批次；登记带来源、时间、版本、数据截止和可见性证据的手续费、价差、深度、冲击、资金费率、延迟和可成交量；重新发布批次,caf541fb9a58772a871e51dacb98c149af5268f1b212023e57e4bf0d4911670f
loop-20260805T035900+0800-v4,DS-000159,BTC,ZI-e4239ea33b886b3a8126a033,未知,未知,未知,未知,4小时,重放=无法判定;成本=无法判定,"[""15分钟"",""1小时""]",无法判定,source-identity-20260803T131620+0800-e7bc65038f21,无法判定,2b90283e88cf5f25e8bfc551c9c7b837cae6ebc074d00cff911488f491276875,time-quality-20260804T101703+0800-3d3afc62d002,无法判定,a45c4cdc27ff4fa1180732685076790426cd0fa0b5976cb2fcbf971130e6afc3,audit-20260805T005824+0800,无法判定,无法判定,已执行,replay-20260805T013610+0800-4492706a9320,无法判定,cost-20260805T020500+0800-c2d7a91e5f40,无法判定,无法判定,无法判定,无法判定,无法判定,无法判定,通过,无法判定,来源身份=无法判定;时间与质量合同=无法判定;质量审计=无法判定;历史重放=无法判定;成本与执行=无法判定,提供并冻结来源、场所、市场、标的、合约、数据对象、Schema、授权和字段映射证据；按对象和确切版本提供三类时间、时区、频率、业务键、修订、重复、断档和异常证据；登记带来源证据的决策编号、决策时点、数据截止时间及三类时间合同；重新生成不可变批次；登记带来源、时间、版本、数据截止和可见性证据的手续费、价差、深度、冲击、资金费率、延迟和可成交量；重新发布批次,5e5bc669334cd97ffbccb509cf5f7b2a431479302e8392d43164c8e73ac5c516
