来源身份批次,成员编号,资产编号,资产类型,标的,输入成员SHA-256,数据库Schema,数据库表,状态,元数据状态,结构证据,限制,解除条件,元数据SHA-256,SchemaSHA-256,授权边界快照SHA-256,成员记录SHA-256
source-identity-field-evidence-20260808T020108+0800-7634991794d9,ZI-ba2b9396a30a8158da23a396,DS-000303,数据库元数据,ETH,2fc35c9965af5ebfd8dc154f1e3abc90aab6452dcabcb63be6c0ba42b99b66ae,test_crypto_radar,project_change_events,无法判定,已观察,获批information_schema元数据与冻结输入一致,只读取information_schema元数据；结构观察不证明来源、市场、合约或时间,补齐当前版本来源提供者、交易场所、市场类型、精确合约、数据对象、Schema和授权证据后重新发布不可变批次,e2c6ce1aeda9605f665891e9ec203bbabf32087bd189377f5239d037ebae2ac9,448ffb6902ad50c20ae39c8f9286efdd8a5554613d94a9b5680604d6a94ca94e,7d79855d2fa649ca427844def0cec65eed3e55bec0b3f89064b7dc8aec95223a,b48123cfec649328c4366eda51a93f88b213aba069170d32a631663e28cf8d81
source-identity-field-evidence-20260808T020108+0800-7634991794d9,ZI-e1e37aa8d03d6a4717ac26cd,DS-000304,数据库元数据,ETH,c2c9fa3961b41e9e259be6490ed521b9165aadf0b1b4b1916440fb67cae1c923,test_crypto_radar,project_fact_snapshots,无法判定,已观察,获批information_schema元数据与冻结输入一致,只读取information_schema元数据；结构观察不证明来源、市场、合约或时间,补齐当前版本来源提供者、交易场所、市场类型、精确合约、数据对象、Schema和授权证据后重新发布不可变批次,8b99cedd7ef0ec103fa56ce85d86829452a47cda69950cb8c594054b63a80c70,642373864b2a2cdaa7bb3d025309767bfdc642a69a645d52ccf003a72fe7bf03,2a54a1d4f04414f2e28db3a6e5d5ba7ed6ab76db16c772893cadf0bd1425f724,7aaba489125fee3cb5199f67d8fbb78a3f138152107c56c96a7d2d96f51b3b6d
source-identity-field-evidence-20260808T020108+0800-7634991794d9,ZI-69da4a00e49aba44ff106904,DS-000305,数据库元数据,ETH,64f87095fb4955a4cfbe2e6f8e643fa38d859fef411eb73741cdd2be79d23468,test_crypto_radar,project_funding_rounds,无法判定,已观察,获批information_schema元数据与冻结输入一致,只读取information_schema元数据；结构观察不证明来源、市场、合约或时间,补齐当前版本来源提供者、交易场所、市场类型、精确合约、数据对象、Schema和授权证据后重新发布不可变批次,78be3213e168d6a4424432c1c1f811e0e443a8806937a5a1fe815ada8a96a673,791661c5a6eeaaa75d2a45b6223c8f2dc47d244c3bcd9e7f7f0a850e4d8920e2,d5482814874a1f8a7688af407ac4d7d59526f194bea99d80f05e33db810ca2ed,b35f0f8ecbc1fc8313d568efa71885cd70fbc532cd528b148749e2afbecba889
source-identity-field-evidence-20260808T020108+0800-7634991794d9,ZI-68075d8d85399614caa868f9,DS-000306,数据库元数据,ETH,93e7c4e4eac3841772d4795c85297a7e79c010b12b8cf30b7a3ff8517f7146e9,test_crypto_radar,project_social_links,无法判定,已观察,获批information_schema元数据与冻结输入一致,只读取information_schema元数据；结构观察不证明来源、市场、合约或时间,补齐当前版本来源提供者、交易场所、市场类型、精确合约、数据对象、Schema和授权证据后重新发布不可变批次,a0a55110447f2585e6bf3563b9e679d3863f08d3f2e7cf664d0c9758e74167f2,4d8f20047e42432047e75a831e13d60caee6abf201f37f8c73b27469d1ffb70a,f2b17437549da158cd184b518cc9503cc2992c7d0bc2b7ae2e99856746d3ee05,cab80215e469f1ee4b0ffc6f13b6ba5a23faf5a82b51fa762f9e7eca997237a5
source-identity-field-evidence-20260808T020108+0800-7634991794d9,ZI-84d1575654e50459998a6d2c,DS-000307,数据库元数据,ETH,f951a13aeb2596cef4686717db03149070ba793813ddb720dac7f5c236b8dccd,test_crypto_radar,project_sources,无法判定,已观察,获批information_schema元数据与冻结输入一致,只读取information_schema元数据；结构观察不证明来源、市场、合约或时间,补齐当前版本来源提供者、交易场所、市场类型、精确合约、数据对象、Schema和授权证据后重新发布不可变批次,e0c9154d5029b776edec68c32bc13acabff3654e2a8121c668e2d4cd63de0421,539502c52374ed4a54950c48863d73cf234fc99f7b32d1fb0a856fe7f0617075,2d2065beff65098a54e600aedf680e924cafdd16afe5d2f3ed25a85ca6e67b54,b7983ee22605fb0b403753684b85a961f7c3fd9faa0a86eecc79f2932d6cfeb9
source-identity-field-evidence-20260808T020108+0800-7634991794d9,ZI-4a88ba0259b171e49f43b735,DS-000308,数据库元数据,ETH,8325e80640f1b6415b025ce8839ede1edf84d7984d84e0e4a7de7cae12f2fdfc,test_crypto_radar,project_team_members,无法判定,已观察,获批information_schema元数据与冻结输入一致,只读取information_schema元数据；结构观察不证明来源、市场、合约或时间,补齐当前版本来源提供者、交易场所、市场类型、精确合约、数据对象、Schema和授权证据后重新发布不可变批次,c26373e6411004183b45114a673cd5e8d76bd9f9c0ed227d11f3cde12bd21c56,ad479926d1e6ac7f9fa6f843843306169a5f56e1d3d7376948da22f9dd8121aa,35125eaebe169d580b5fd4e8a908eb8e24857b1a580ad62bb5ee76cab06ddc10,832a39061695ea7172de870952555340b05646fd580a657c831a979c71374ec8
source-identity-field-evidence-20260808T020108+0800-7634991794d9,ZI-9e3ac8b171f4d5c0d23aaf96,DS-000309,数据库元数据,ETH,31401b834ceb9f05e15f20aead63529cec7ac915394e5e58399ff7267639644e,test_crypto_radar,projects,无法判定,已观察,获批information_schema元数据与冻结输入一致,只读取information_schema元数据；结构观察不证明来源、市场、合约或时间,补齐当前版本来源提供者、交易场所、市场类型、精确合约、数据对象、Schema和授权证据后重新发布不可变批次,a413e98f680fcd8fa9f9c7c3f71b67b40c417f954b8771126ec079045b8a2ba9,794c8d621407ddc1dc3284fa7b5937c6539bc4318cd31ae0074e4bbe38d072f3,7a585f9268ccee04df336bd17cd3db8f7f4e96a59bf1041bb0f36c9d9c0be622,0788e1661a05f43948b0e430ea2a6e7e49ffd138c679faff53ac96194998ed60
source-identity-field-evidence-20260808T020108+0800-7634991794d9,ZI-102e25a0c8a2236a75003318,DS-000310,数据库元数据,ETH,ac10b24605fd1b3d106ccfff94457604218999ca63a55631072e36d168a1244b,test_crypto_radar,risk_assessments,无法判定,已观察,获批information_schema元数据与冻结输入一致,只读取information_schema元数据；结构观察不证明来源、市场、合约或时间,补齐当前版本来源提供者、交易场所、市场类型、精确合约、数据对象、Schema和授权证据后重新发布不可变批次,dbdce11bb6e754396332c09d391fba4d4a4ad4fee3afe7798e2a23e277a39e79,22b0a5605a68c8f3c25c1cdcbc344f1174fddca8b281eba5c6d0103697665b89,465153e85b5e98469135e81c82ba687858753b6c0227c6eb967f3f72c2f8cacc,329a406c9917869168d06da3d890a2a4df41dcf6e6e5d344ca134fbe819953a4
source-identity-field-evidence-20260808T020108+0800-7634991794d9,ZI-62d623e701e08ace29bb1ac9,DS-000311,数据库元数据,ETH,57408a49d126b606bdaf83ab4bb7bd02b4710b2376040c3190ae1bd4473d4d85,test_crypto_radar,roi_records,无法判定,已观察,获批information_schema元数据与冻结输入一致,只读取information_schema元数据；结构观察不证明来源、市场、合约或时间,补齐当前版本来源提供者、交易场所、市场类型、精确合约、数据对象、Schema和授权证据后重新发布不可变批次,00d433f5b25fee9efcd218c696b4490025e1d28a4994f45e1aa1912d75752537,8638d617ea25e9df9ae7acdddeeb13d083be92e9a6a7c9c4b39118b68b6e7101,39f363c44ec4647c9a248ab7570e78376221d5d5909d421818358db81b2cd039,d201c7ab3881042003ad7ea22d262c4189d8940d31fb0848dded241272ed806b
source-identity-field-evidence-20260808T020108+0800-7634991794d9,ZI-5144341657b9fb567646104a,DS-000312,数据库元数据,ETH,24985dde3d2f6f5a945237e33c528ce0e95350fb8b3217ef26e40ffd00f660b3,test_crypto_radar,scan_observations,无法判定,已观察,获批information_schema元数据与冻结输入一致,只读取information_schema元数据；结构观察不证明来源、市场、合约或时间,补齐当前版本来源提供者、交易场所、市场类型、精确合约、数据对象、Schema和授权证据后重新发布不可变批次,a3b0839d2c192625ebe49221f52d6c00899030ff5f9067048e643dfe1fc66264,955d6c4216546148136a515ab452cfb7228434749968c58a5ffe3210d7f787c6,d19f1dab2cc8036bfa9cdfda97e4d31fe4287a191e0aa05baad79562e7bcdc48,48391748cc25ec217e633614ad17c97b91c68b20b5e6d1012da5ccc4f9c46ddd
source-identity-field-evidence-20260808T020108+0800-7634991794d9,ZI-881152f96d8e9e4844ae24e9,DS-000313,数据库元数据,ETH,fbf6a194337eeb0d40c519c90f46b6442593773512e0e365faa6d9c1d6f562cf,test_crypto_radar,scan_runs,无法判定,已观察,获批information_schema元数据与冻结输入一致,只读取information_schema元数据；结构观察不证明来源、市场、合约或时间,补齐当前版本来源提供者、交易场所、市场类型、精确合约、数据对象、Schema和授权证据后重新发布不可变批次,5500395f23fd109faa0a1186720491a8a0eff9ddf71e76022b446aafb4d096da,d05628c3012f38a7cef1458237a0c4d93856fc6450b8ec0d12efa65a1a662952,8aa36e16a3189515decaa9d33d3c8c3ad75f82ec01d4d8c16dcf451f2b0d182f,0d01ca8f0dac4b710d858e628a826ac2f53e9301f3ae1e27c9de57c2ccb30979
source-identity-field-evidence-20260808T020108+0800-7634991794d9,ZI-147c7f9873fd47a2fa435551,DS-000314,数据库元数据,ETH,9db3a44ee859910c7b18a87c166d510b153a770c91474a6c557219b2815719be,test_crypto_radar,score_components,无法判定,已观察,获批information_schema元数据与冻结输入一致,只读取information_schema元数据；结构观察不证明来源、市场、合约或时间,补齐当前版本来源提供者、交易场所、市场类型、精确合约、数据对象、Schema和授权证据后重新发布不可变批次,651bf364964681d888416a0e9718234ab01e74ebb9a0a4271dbcf48520c4de35,073f0e3edb42afaeaafb62769d5e66a4b35f9fe234977bdf1fbc8d7754af6153,fb61777b3a5cc48746d2d71884299feb4c62366d131a0ac0dc1633921c9583cb,9a011fdb103defcb5139534fda4f18c2b3bb5e9899be692416181499f1598e28
source-identity-field-evidence-20260808T020108+0800-7634991794d9,ZI-c724dd65f9c74cf7dbb14cf6,DS-000315,数据库元数据,ETH,28745a43fd92afac3d70cee4ddad3491844d97472d4dda22369d8ad811b9cb19,test_crypto_radar,scores,无法判定,已观察,获批information_schema元数据与冻结输入一致,只读取information_schema元数据；结构观察不证明来源、市场、合约或时间,补齐当前版本来源提供者、交易场所、市场类型、精确合约、数据对象、Schema和授权证据后重新发布不可变批次,8e9cfd4f81b36fc305a92a3d370bac6da33526d185fb6401d43ad619a53e65b0,005d4985e2b7d647a14952c0911065e14545bc69ed5a19f70a0ff446e7787d03,8b0abb1983c9b8191fb94f7c415603d741dbc99d77baa81ad616282ac1e36bc2,0f4252be65f231d20ae6b7127a905cb4ff65171d3bd3da1e5bd2d6dea9b14188
source-identity-field-evidence-20260808T020108+0800-7634991794d9,ZI-c9eec3c9abb8d328fed09cf7,DS-000316,数据库元数据,ETH,993ed72bd9aee1183676bb2ffb712c4bb01996d8dc0f601b657d49e62b1cc37c,test_crypto_radar,sources,无法判定,已观察,获批information_schema元数据与冻结输入一致,只读取information_schema元数据；结构观察不证明来源、市场、合约或时间,补齐当前版本来源提供者、交易场所、市场类型、精确合约、数据对象、Schema和授权证据后重新发布不可变批次,90885ba93daa5f6ff3618f6442041f9376a6e927013cbfa7bb0d563285211f84,a30a56dadce5d505bf6a9074c13d6d7d6cb9eb835e3f1e7437c1716b36d6b1c1,50a6777d683ce9fecf36e14d61eae4c97ff592297ff6973c98122ecdce262797,3da1cbf71b047f1b29e9ca7ca1ae98658dd4768648b6109143b5493fe39b2ee3
